model_name,task_id,step,loss,accuracy,emotion,emotion_entropy,surprise,uncertainty
resnet18,8,96,2.634812593460083,0.0,anxious,0.0,0.9582566704169471,0.7158975005149841
resnet18,8,97,2.647545576095581,0.0,anxious,0.0,1.0422102027045939,0.7289559841156006
resnet18,8,98,2.5920217037200928,0.0,anxious,0.0,0.6240255386850603,0.7077512741088867
resnet18,8,99,2.306091785430908,0.0,anxious,0.0,-1.4891763445613997,0.7334412336349487
resnet18,8,100,2.530900478363037,0.0,anxious,0.0,0.18016435702922204,0.7714869379997253
resnet18,8,101,2.5034773349761963,0.0,anxious,0.0,-0.02445333642169594,0.7109241485595703
resnet18,8,102,2.5708467960357666,0.0,anxious,0.0,0.47810020557113,0.7093501091003418
resnet18,8,103,2.5766477584838867,0.0,anxious,0.0,0.51848360026506,0.7183873653411865
resnet18,8,104,2.413121461868286,0.0,anxious,0.0,-0.7124476833880597,0.6708909273147583
resnet18,8,105,2.742961883544922,0.0,anxious,0.0,1.7510734347345114,0.7632666230201721
resnet18,8,106,2.4802067279815674,0.0,anxious,0.0,-0.21838314163292136,0.7011632919311523
resnet18,8,107,2.445028781890869,0.0,anxious,0.0,-0.48049721227829234,0.7366417050361633
resnet18,8,108,2.700164318084717,0.0,anxious,0.0,1.427562562191996,0.7115938663482666
resnet18,8,109,2.739396095275879,0.0,anxious,0.0,1.689513182984347,0.732985258102417
resnet18,8,110,2.5736608505249023,0.0,anxious,0.0,0.4513170500708995,0.7303499579429626
resnet18,8,111,2.4429945945739746,0.0,anxious,0.0,-0.5232757304347034,0.776467502117157
resnet18,8,112,2.780578851699829,0.0,anxious,0.0,1.9634999317379624,0.7531233429908752
resnet18,8,113,2.6753153800964355,0.0,anxious,0.0,1.1702420002845022,0.7053043842315674
resnet18,8,114,2.681784152984619,0.0,anxious,0.0,1.2031294671414725,0.7506436109542847
resnet18,8,115,2.521472692489624,0.0,anxious,0.0,0.021194704582295724,0.7237293124198914
resnet18,8,116,2.6067914962768555,0.0,anxious,0.0,0.6486943917475974,0.7264165282249451
resnet18,8,117,2.6516597270965576,0.0,anxious,0.0,0.9725478081379813,0.7113852500915527
resnet18,8,118,2.9090075492858887,0.0,anxious,0.0,2.7594497914949137,0.7420350909233093
resnet18,8,119,2.599868059158325,0.0,anxious,0.0,0.5362667793653959,0.7189614772796631
resnet18,8,120,2.3523008823394775,0.0,anxious,0.0,-1.232004675023327,0.737118661403656
resnet18,8,121,2.6281914710998535,0.0,anxious,0.0,0.7450323929746843,0.7526246309280396
resnet18,8,122,2.373307704925537,0.0,anxious,0.0,-1.0791687027030463,0.7285344004631042
resnet18,8,123,2.3822543621063232,0.0,anxious,0.0,-1.0045822988374002,0.7488003373146057
resnet18,8,124,2.514270305633545,0.0,anxious,0.0,-0.05419048460990509,0.7450298070907593
resnet18,8,125,2.547771692276001,0.0,anxious,0.0,0.18715411655537373,0.7225748300552368
resnet18,8,126,2.6253652572631836,0.0,anxious,0.0,0.7452847265429445,0.7458487749099731
resnet18,8,127,2.766122817993164,0.0,anxious,0.0,1.7350525277657434,0.7087324857711792
resnet18,8,128,2.461461067199707,0.0,anxious,0.0,-0.45884248521657667,0.704578697681427
resnet18,8,129,2.8150436878204346,0.0,anxious,0.0,2.0459817643026965,0.7750359773635864
resnet18,8,130,2.5292747020721436,0.0,anxious,0.0,0.010816618647170392,0.7437106966972351
resnet18,8,131,2.579235553741455,0.0,anxious,0.0,0.366313570472662,0.7446181178092957
resnet18,8,132,2.7601852416992188,0.0,anxious,0.0,1.6363778864287095,0.7451398968696594
resnet18,8,133,2.524439573287964,0.0,anxious,0.0,-0.04366809959186861,0.6919973492622375
resnet18,8,134,2.572730541229248,0.0,anxious,0.0,0.3006032500102738,0.778229832649231
resnet18,8,135,2.568448543548584,0.0,anxious,0.0,0.26834045367225123,0.7639245986938477
resnet18,8,136,2.4194419384002686,0.0,anxious,0.0,-0.8022942268198558,0.7323189973831177
resnet18,8,137,2.3807742595672607,0.0,anxious,0.0,-1.0707389035820034,0.7349227666854858
resnet18,8,138,2.2617580890655518,0.0,anxious,0.0,-1.8878549906718192,0.7172147631645203
resnet18,8,139,2.777027130126953,0.0,anxious,0.0,1.7560473335780986,0.7432030439376831
resnet18,8,140,2.568113088607788,0.0,anxious,0.0,0.2780372499297836,0.759856104850769
resnet18,8,141,2.719367027282715,0.0,anxious,0.0,1.3332095907943573,0.725705623626709
resnet18,8,142,2.5713634490966797,0.0,anxious,0.0,0.28491293720249145,0.7242652773857117
resnet18,8,143,2.485365152359009,0.0,anxious,0.0,-0.32431458147377,0.7748125791549683
resnet18,8,144,2.398069143295288,0.0,anxious,0.0,-0.9384560489656621,0.7665398716926575
resnet18,8,145,2.6614935398101807,0.0,anxious,0.0,0.9339662556561225,0.713620126247406
resnet18,8,146,2.603422164916992,0.0,anxious,0.0,0.5156929379516003,0.7355890870094299
resnet18,8,147,2.745506525039673,0.0,anxious,0.0,1.509607335853997,0.7416027784347534
resnet18,8,148,2.5403387546539307,0.0,anxious,0.0,0.04732613110947194,0.6997368335723877
resnet18,8,149,2.621647596359253,0.0,anxious,0.0,0.625269967939368,0.7237584590911865
resnet18,8,150,2.5145792961120605,0.0,anxious,0.0,-0.14316170605444853,0.7338699698448181
resnet18,8,151,2.542802333831787,0.0,anxious,0.0,0.060285423764639065,0.7175241112709045
resnet18,8,152,2.564500570297241,0.0,anxious,0.0,0.2165767069177045,0.7153075337409973
resnet18,8,153,2.6581223011016846,0.0,anxious,0.0,0.8910537213145211,0.7921792268753052
resnet18,8,154,2.4441003799438477,0.0,anxious,0.0,-0.6660353453829327,0.7483431100845337
resnet18,8,155,2.5785601139068604,0.0,anxious,0.0,0.31625446806253316,0.7034265995025635
resnet18,8,156,2.7865583896636963,0.0,anxious,0.0,1.805950256654872,0.8032060265541077
resnet18,8,0,2.4895577430725098,0.0,anxious,0.0,-0.3504389357796755,0.7492101192474365
resnet18,8,1,2.6938743591308594,0.0,anxious,0.0,1.1279758751588613,0.7720383405685425
resnet18,8,2,2.422473430633545,0.0,anxious,0.0,-0.8430736728365201,0.7352902889251709
resnet18,8,3,2.4418883323669434,0.0,anxious,0.0,-0.6961374897300459,0.7759475708007812
resnet18,8,4,2.496048927307129,0.0,anxious,0.0,-0.2981052896596267,0.7307947278022766
resnet18,8,5,2.3692922592163086,0.0,anxious,0.0,-1.2148555752500492,0.7109737396240234
resnet18,8,6,2.527644395828247,0.0,anxious,0.0,-0.05310096693014796,0.7371017336845398
resnet18,8,7,2.6062612533569336,0.0,anxious,0.0,0.5230814450351656,0.7280279994010925
resnet18,8,8,2.723449945449829,0.0,anxious,0.0,1.3701105089124233,0.7304896712303162
resnet18,8,9,2.671325206756592,0.0,anxious,0.0,0.976535886639395,0.6923410296440125
resnet18,8,10,2.530184745788574,0.0,anxious,0.0,-0.06300455416172898,0.6986480951309204
resnet18,8,11,2.4836697578430176,0.0,anxious,0.0,-0.4050506537050335,0.684801459312439
resnet18,8,12,2.550149917602539,0.0,anxious,0.0,0.08882569732664172,0.7627483606338501
resnet18,8,13,2.502018690109253,0.0,anxious,0.0,-0.26939759100851074,0.7520178556442261
resnet18,8,14,2.4279282093048096,0.0,anxious,0.0,-0.8187571579606515,0.7171566486358643
resnet18,8,15,2.8425750732421875,0.0,anxious,0.0,2.2303469672718013,0.7504698634147644
resnet18,8,16,2.4649617671966553,0.0,anxious,0.0,-0.5482355034668817,0.7804934978485107
resnet18,8,17,2.4817638397216797,0.0,anxious,0.0,-0.4215045959339849,0.7436367273330688
resnet18,8,18,2.5503311157226562,0.0,anxious,0.0,0.08712486901442558,0.7197000980377197
resnet18,8,19,2.543846607208252,0.0,anxious,0.0,0.038546028133711746,0.7291322946548462
resnet18,8,20,2.4855153560638428,0.0,anxious,0.0,-0.3965722156685461,0.7435797452926636
resnet18,8,21,2.584094762802124,0.0,anxious,0.0,0.34388402619295266,0.6759768128395081
resnet18,8,22,2.596696376800537,0.0,anxious,0.0,0.43658916138467585,0.6620692610740662
resnet18,8,23,2.565729856491089,0.0,anxious,0.0,0.2003413863244514,0.7146124243736267
resnet18,8,24,2.5546607971191406,0.0,anxious,0.0,0.1152742430333435,0.7522030472755432
resnet18,8,25,2.4568164348602295,0.0,anxious,0.0,-0.6307406651098176,0.7374638319015503
resnet18,8,26,2.4310097694396973,0.0,anxious,0.0,-0.8223251180486836,0.7098643183708191
resnet18,8,27,2.606931209564209,0.0,anxious,0.0,0.5298662249219087,0.7454836368560791
resnet18,8,28,2.4445106983184814,0.0,anxious,0.0,-0.7207271815200947,0.7369537949562073
resnet18,8,29,2.9021549224853516,0.0,anxious,0.0,2.7078736826752676,0.7489925026893616
resnet18,8,30,2.4453063011169434,0.0,anxious,0.0,-0.7132566967049289,0.7470493316650391
resnet18,8,31,2.5631864070892334,0.0,anxious,0.0,0.17219082132628213,0.748140811920166
resnet18,8,32,2.4508323669433594,0.0,anxious,0.0,-0.6718159705275872,0.7092868685722351
resnet18,8,33,2.445315361022949,0.0,anxious,0.0,-0.7082563331439226,0.7190093398094177
resnet18,8,34,2.474766254425049,0.0,anxious,0.0,-0.4815675022926361,0.7523828148841858
resnet18,8,35,2.482234477996826,0.0,anxious,0.0,-0.4221163592605676,0.7680598497390747
resnet18,8,36,2.557400703430176,0.0,anxious,0.0,0.15262267566811583,0.6878566741943359
resnet18,8,37,2.325639247894287,0.0,anxious,0.0,-1.601523028783619,0.772146999835968
resnet18,8,38,2.5442051887512207,0.0,anxious,0.0,0.06652628682552063,0.7322816252708435
resnet18,8,39,2.6353025436401367,0.0,anxious,0.0,0.7593547907840335,0.731365442276001
resnet18,8,40,2.5475006103515625,0.0,anxious,0.0,0.08390766478227843,0.7024751901626587
resnet18,8,41,2.7676963806152344,0.0,anxious,0.0,1.7489162402136034,0.7602249979972839
resnet18,8,42,2.61256742477417,0.0,anxious,0.0,0.5591489126029591,0.7141363620758057
resnet18,8,43,2.690692901611328,0.0,anxious,0.0,1.1451525432763812,0.7156096696853638
resnet18,8,44,2.717961549758911,0.0,anxious,0.0,1.3351837970415843,0.7200314402580261
resnet18,8,45,2.5530436038970947,0.0,anxious,0.0,0.07650804662807778,0.7889949679374695
resnet18,8,46,2.708235502243042,0.0,anxious,0.0,1.250282009200276,0.6849680542945862
resnet18,8,47,2.615323066711426,0.0,anxious,0.0,0.5363799660549972,0.7373827695846558
resnet18,8,48,2.5769355297088623,0.0,anxious,0.0,0.24052727070489097,0.7220567464828491
resnet18,8,49,2.4903454780578613,0.0,anxious,0.0,-0.4245613220998139,0.7434840202331543
resnet18,8,50,2.6298904418945312,0.0,anxious,0.0,0.6511090479232662,0.723966658115387
resnet18,8,51,2.6058406829833984,0.0,anxious,0.0,0.46155734299941925,0.7597157955169678
resnet18,8,52,2.7452402114868164,0.0,anxious,0.0,1.5224836216793387,0.7532805800437927
resnet18,8,53,2.8861281871795654,0.0,anxious,0.0,2.5166073180129054,0.7408334016799927
resnet18,8,54,2.6171069145202637,0.0,anxious,0.0,0.4873906956817018,0.7546929717063904
resnet18,8,55,2.522977828979492,0.0,anxious,0.0,-0.22310311945691977,0.7451005578041077
resnet18,8,56,2.599876880645752,0.0,anxious,0.0,0.3590428096568869,0.7309703826904297
resnet18,8,57,2.5031912326812744,0.0,anxious,0.0,-0.3765187211395817,0.6882036924362183
resnet18,8,58,2.539808511734009,0.0,anxious,0.0,-0.09542949990272526,0.7042994499206543
resnet18,8,59,2.4960567951202393,0.0,anxious,0.0,-0.42981475418917936,0.7335450649261475
resnet18,8,60,2.5288166999816895,0.0,anxious,0.0,-0.175568726061821,0.7006054520606995
resnet18,8,61,2.602827787399292,0.0,anxious,0.0,0.39724156687585516,0.7010258436203003
resnet18,8,62,2.4179253578186035,0.0,anxious,0.0,-1.034872704281344,0.773555338382721
resnet18,8,63,2.5621590614318848,0.0,anxious,0.0,0.08983918210553707,0.741048276424408
resnet18,8,64,2.725076675415039,0.0,anxious,0.0,1.3478465272029039,0.7086873054504395
resnet18,8,65,2.500901222229004,0.0,anxious,0.0,-0.400084847222836,0.7280608415603638
resnet18,8,66,2.5833375453948975,0.0,anxious,0.0,0.24496043073216575,0.7426513433456421
resnet18,8,67,2.58674955368042,0.0,anxious,0.0,0.2703779570220615,0.7218788862228394
resnet18,8,68,2.3767199516296387,0.0,anxious,0.0,-1.371843807539685,0.6875689029693604
resnet18,8,69,2.4632787704467773,0.0,anxious,0.0,-0.6847580268439397,0.7293391823768616
resnet18,8,70,2.6282474994659424,0.0,anxious,0.0,0.614287792572551,0.7444153428077698
resnet18,8,71,2.285338878631592,0.0,anxious,0.0,-2.0483931208221797,0.726824939250946
resnet18,8,72,2.4999048709869385,0.0,anxious,0.0,-0.3734559361319224,0.7211333513259888
resnet18,8,73,2.567899227142334,0.0,anxious,0.0,0.1581222927175217,0.7596259713172913
resnet18,8,74,2.523178815841675,0.0,anxious,0.0,-0.19275079661340896,0.7283942103385925
resnet18,8,75,2.6121888160705566,0.0,anxious,0.0,0.5077996420617319,0.6945171356201172
resnet18,8,76,2.6057960987091064,0.0,anxious,0.0,0.4543051561671655,0.7697175741195679
resnet18,8,77,2.609525680541992,0.0,anxious,0.0,0.4810385316076119,0.7724947929382324
resnet18,8,78,2.3086352348327637,0.0,anxious,0.0,-1.8818418263381254,0.7223696708679199
resnet18,8,79,2.5213046073913574,0.0,anxious,0.0,-0.2016578413991742,0.7453539967536926
resnet18,8,80,2.6079022884368896,0.0,anxious,0.0,0.4823820173930034,0.7461736798286438
resnet18,8,81,2.8459699153900146,0.0,anxious,0.0,2.302901755877014,0.7456287741661072
resnet18,8,82,2.5730643272399902,0.0,anxious,0.0,0.1762407723889153,0.7267915606498718
resnet18,8,83,2.4725677967071533,0.0,anxious,0.0,-0.606202543245199,0.7615070939064026
resnet18,8,84,2.4816038608551025,0.0,anxious,0.0,-0.5318120637521616,0.7125847339630127
resnet18,8,85,2.5924742221832275,0.0,anxious,0.0,0.34001207322312177,0.743199348449707
resnet18,8,86,2.583515167236328,0.0,anxious,0.0,0.267649127330266,0.7236173152923584
resnet18,8,87,2.516265630722046,0.0,anxious,0.0,-0.26574245313476347,0.7373734712600708
resnet18,8,88,2.5365822315216064,0.0,anxious,0.0,-0.10288737435974862,0.7409152388572693
resnet18,8,89,2.503026008605957,0.0,anxious,0.0,-0.37022039960280423,0.7104563117027283
resnet18,8,90,2.580800771713257,0.0,anxious,0.0,0.25564782818617315,0.7326145172119141
resnet18,8,91,2.4895005226135254,0.0,anxious,0.0,-0.48115589917481444,0.7322407960891724
resnet18,8,92,2.678285598754883,0.0,anxious,0.0,1.0434463141393027,0.733614981174469
resnet18,8,93,2.496084690093994,0.0,anxious,0.0,-0.43533872307736654,0.7790511846542358
resnet18,8,94,2.677954912185669,0.0,anxious,0.0,1.0385005455701166,0.7020902633666992
resnet18,8,95,2.6306629180908203,0.0,anxious,0.0,0.6479375667614403,0.7571977376937866
resnet18,8,96,2.2751193046569824,0.0,anxious,0.0,-2.1957126640663382,0.6982279419898987
resnet18,8,97,2.343965768814087,0.0,anxious,0.0,-1.6135653271928594,0.6849905848503113
resnet18,8,98,2.8447651863098145,0.0,anxious,0.0,2.297571084902077,0.8019324541091919
resnet18,8,99,2.6191296577453613,0.0,anxious,0.0,0.5373451739735285,0.720400869846344
resnet18,8,100,2.6042537689208984,0.0,anxious,0.0,0.41863204527270004,0.7392722964286804
resnet18,8,101,2.5540010929107666,0.0,anxious,0.0,0.02422101017844195,0.7093368172645569
resnet18,8,102,2.502166748046875,0.0,anxious,0.0,-0.3823184065902736,0.7549355030059814
resnet18,8,103,2.563746213912964,0.0,anxious,0.0,0.10483024623515488,0.7447454929351807
resnet18,8,104,2.4563677310943604,0.0,anxious,0.0,-0.7439718188962916,0.7158240079879761
resnet18,8,105,2.652902841567993,0.0,anxious,0.0,0.8169106760016077,0.7042756676673889
resnet18,8,106,2.671323299407959,0.0,anxious,0.0,0.9548805802785982,0.7838366627693176
resnet18,8,107,2.554609775543213,0.0,anxious,0.0,0.021774363582115118,0.7107456922531128
resnet18,8,108,2.3233935832977295,0.0,anxious,0.0,-1.7969175334483496,0.7544116973876953
resnet18,8,109,2.5906169414520264,0.0,anxious,0.0,0.3238880294573164,0.7213343977928162
resnet18,8,110,2.2777533531188965,0.0,anxious,0.0,-2.112774197546525,0.714185357093811
resnet18,8,111,2.427238941192627,0.0,anxious,0.0,-0.9322812611148825,0.7165300846099854
resnet18,8,112,2.474741220474243,0.0,anxious,0.0,-0.556035888591961,0.6962670087814331
resnet18,8,113,2.4951868057250977,0.0,anxious,0.0,-0.3928309407583304,0.7445992231369019
resnet18,8,114,2.608074188232422,0.0,anxious,0.0,0.496341930413525,0.700053334236145
resnet18,8,115,2.573864698410034,0.0,anxious,0.0,0.22373123340158163,0.7161117196083069
resnet18,8,116,2.758305311203003,0.0,anxious,0.0,1.6621954397533785,0.7297379374504089
resnet18,8,117,2.5047597885131836,0.0,anxious,0.0,-0.3391488305964846,0.7517923712730408
resnet18,8,118,2.6779441833496094,0.0,anxious,0.0,1.0246623954487646,0.7405759692192078
resnet18,8,119,2.514958381652832,0.0,anxious,0.0,-0.2670548296759784,0.7104982137680054
resnet18,8,120,2.678795337677002,0.0,anxious,0.0,1.0282523877522025,0.7208124995231628
resnet18,8,121,2.5718750953674316,0.0,anxious,0.0,0.17529505694200284,0.732308030128479
resnet18,8,122,2.428223133087158,0.0,anxious,0.0,-0.9656360806051523,0.7153440117835999
resnet18,8,123,2.417574882507324,0.0,anxious,0.0,-1.039997238360687,0.7401382327079773
resnet18,8,124,2.498056411743164,0.0,anxious,0.0,-0.39326683449102817,0.7084388732910156
resnet18,8,125,2.4404048919677734,0.0,anxious,0.0,-0.8494921144104618,0.7247562408447266
resnet18,8,126,2.6703052520751953,0.0,anxious,0.0,0.991901368476924,0.7707566618919373
resnet18,8,127,2.629570722579956,0.0,anxious,0.0,0.6590857122384773,0.7439280152320862
resnet18,8,128,2.626882314682007,0.0,anxious,0.0,0.6329067867709577,0.75865238904953
resnet18,8,129,2.5412533283233643,0.0,anxious,0.0,-0.06045055179945505,0.7754114866256714
resnet18,8,130,2.3185060024261475,0.0,anxious,0.0,-1.8329558978058196,0.7237790822982788
resnet18,8,131,2.7121286392211914,0.0,anxious,0.0,1.3150788308101105,0.7505630850791931
resnet18,8,132,2.4926843643188477,0.0,anxious,0.0,-0.4409291120211848,0.7411700487136841
resnet18,8,133,2.5691418647766113,0.0,anxious,0.0,0.1734014095936317,0.7105247378349304
resnet18,8,134,2.8770296573638916,0.0,anxious,0.0,2.5612566099587792,0.7506878972053528
resnet18,8,135,2.8348307609558105,0.0,anxious,0.0,2.1659151260030596,0.7289363741874695
resnet18,8,136,2.5161828994750977,0.0,anxious,0.0,-0.2885951032912766,0.7364386916160583
resnet18,8,137,2.676680564880371,0.0,anxious,0.0,0.9451752739881157,0.7322180867195129
resnet18,8,138,2.467167854309082,0.0,anxious,0.0,-0.6731182173597268,0.7583173513412476
resnet18,8,139,2.5779149532318115,0.0,anxious,0.0,0.18630258966380633,0.773173987865448
resnet18,8,140,2.7453207969665527,0.0,anxious,0.0,1.4695845582884923,0.7199798226356506
resnet18,8,141,2.4995241165161133,0.0,anxious,0.0,-0.43541089707891556,0.7373205423355103
resnet18,8,142,2.506760835647583,0.0,anxious,0.0,-0.3768502759102184,0.7145110964775085
resnet18,8,143,2.4623870849609375,0.0,anxious,0.0,-0.7186398536505867,0.7126758098602295
resnet18,8,144,2.781564712524414,0.0,anxious,0.0,1.7490978023564,0.780397891998291
resnet18,8,145,2.597353219985962,0.0,anxious,0.0,0.3172384412953338,0.6949648857116699
resnet18,8,146,2.5620038509368896,0.0,anxious,0.0,0.04135606850613353,0.7072041630744934
resnet18,8,147,2.5214779376983643,0.0,anxious,0.0,-0.2747879159225634,0.7034801840782166
resnet18,8,148,2.451817512512207,0.0,anxious,0.0,-0.8164516075493924,0.7343316674232483
resnet18,8,149,2.594113826751709,0.0,anxious,0.0,0.3042398391137948,0.7355474233627319
resnet18,8,150,2.5280332565307617,0.0,anxious,0.0,-0.21820410154330339,0.7574611306190491
resnet18,8,151,2.4681262969970703,0.0,anxious,0.0,-0.6900269657621994,0.6985890865325928
resnet18,8,152,2.4334726333618164,0.0,anxious,0.0,-0.9573914934024502,0.7402018904685974
resnet18,8,153,2.8328278064727783,0.0,anxious,0.0,2.1678662873045735,0.7501541972160339
resnet18,8,154,2.5427324771881104,0.0,anxious,0.0,-0.10460566872846423,0.6982584595680237
resnet18,8,155,2.538292646408081,0.0,anxious,0.0,-0.13885375901509717,0.7140091061592102
resnet18,8,156,2.3826041221618652,0.0,anxious,0.0,-1.3514813219739348,0.6839520335197449
resnet18,9,0,2.7284493446350098,0.0,anxious,0.0,1.3543729871296453,0.7552477121353149
resnet18,9,1,2.4438841342926025,0.0,anxious,0.0,-0.8708688755512661,0.7587162852287292
resnet18,9,2,2.443282127380371,0.0,anxious,0.0,-0.8679219933765594,0.745617687702179
resnet18,9,3,2.729785442352295,0.0,anxious,0.0,1.365927737483837,0.7383067607879639
resnet18,9,4,2.3671419620513916,0.0,anxious,0.0,-1.4513123033818514,0.683181881904602
resnet18,9,5,2.3907508850097656,0.0,anxious,0.0,-1.251184312052994,0.7030842304229736
resnet18,9,6,2.4960196018218994,0.0,anxious,0.0,-0.4311271536420484,0.7153854966163635
resnet18,9,7,2.7101738452911377,0.0,anxious,0.0,1.2232817770968651,0.7327114939689636
resnet18,9,8,2.587001085281372,0.0,anxious,0.0,0.2638275854238077,0.7258975505828857
resnet18,9,9,2.6520628929138184,0.0,anxious,0.0,0.7661188271139672,0.7184675335884094
resnet18,9,10,2.5553152561187744,0.0,anxious,0.0,0.008473669326926225,0.7616151571273804
resnet18,9,11,2.4512505531311035,0.0,anxious,0.0,-0.803858905674093,0.7162452936172485
resnet18,9,12,2.367218494415283,0.0,anxious,0.0,-1.443748365074939,0.7286362051963806
resnet18,9,13,2.2790589332580566,0.0,anxious,0.0,-2.0779299749177165,0.7561714053153992
resnet18,9,14,2.5563228130340576,0.0,anxious,0.0,0.05903252292346511,0.7155919671058655
resnet18,9,15,2.586859941482544,0.0,anxious,0.0,0.2939977815280291,0.7507466673851013
resnet18,9,16,2.612485408782959,0.0,anxious,0.0,0.49037066057372714,0.7262281179428101
resnet18,9,17,2.3537063598632812,0.0,anxious,0.0,-1.5062952453452887,0.7256426811218262
resnet18,9,18,2.6573193073272705,0.0,anxious,0.0,0.8431722488511578,0.7257252931594849
resnet18,9,19,2.472618341445923,0.0,anxious,0.0,-0.5886360078089574,0.7576075792312622
resnet18,9,20,2.597405195236206,0.0,anxious,0.0,0.3824023833906393,0.736870288848877
resnet18,9,21,2.4173014163970947,0.0,anxious,0.0,-1.0178508472762313,0.7100987434387207
resnet18,9,22,2.549234390258789,0.0,anxious,0.0,0.015292166924114899,0.7419218420982361
resnet18,9,23,2.535989999771118,0.0,anxious,0.0,-0.08850303612902678,0.7764169573783875
resnet18,9,24,2.200291156768799,0.0,anxious,0.0,-2.6337930310184583,0.7654605507850647
resnet18,9,25,2.5476510524749756,0.0,anxious,0.0,0.030076572893207903,0.755336582660675
resnet18,9,26,2.666353702545166,0.0,anxious,0.0,0.9361632791457747,0.7493764162063599
resnet18,9,27,2.604090690612793,0.0,anxious,0.0,0.4531925356082594,0.7647208571434021
resnet18,9,28,2.4773142337799072,0.0,anxious,0.0,-0.5251442791978923,0.7232761979103088
resnet18,9,29,2.4226367473602295,0.0,anxious,0.0,-0.9411348142616153,0.7192548513412476
resnet18,9,30,2.487704038619995,0.0,anxious,0.0,-0.4325591278584776,0.7250023484230042
resnet18,9,31,2.545502185821533,0.0,anxious,0.0,0.018649865005851644,0.6747918725013733
resnet18,9,32,2.463165521621704,0.0,anxious,0.0,-0.6231352652591228,0.7612228989601135
resnet18,9,33,2.634735345840454,0.0,anxious,0.0,0.7218917683551681,0.7520374655723572
resnet18,9,34,2.7600197792053223,0.0,anxious,0.0,1.6777877800176328,0.7604163885116577
resnet18,9,35,2.58980131149292,0.0,anxious,0.0,0.3450510754663919,0.7442192435264587
resnet18,9,36,2.3980093002319336,0.0,anxious,0.0,-1.1476098388381906,0.7162845134735107
resnet18,9,37,2.5448529720306396,0.0,anxious,0.0,0.0036648850291892913,0.7368277311325073
resnet18,9,38,2.687197685241699,0.0,anxious,0.0,1.112713541587167,0.7160952091217041
resnet18,9,39,2.4112539291381836,0.0,anxious,0.0,-1.0479304838135741,0.7219079732894897
resnet18,9,40,2.5637619495391846,0.0,anxious,0.0,0.15097709950011318,0.7587151527404785
resnet18,9,41,2.55840802192688,0.0,anxious,0.0,0.10810279124205607,0.7270090579986572
resnet18,9,42,2.294078826904297,0.0,anxious,0.0,-1.9440553460601966,0.7525457143783569
resnet18,9,43,2.516873836517334,0.0,anxious,0.0,-0.19805384341540355,0.7621874809265137
resnet18,9,44,2.6085948944091797,0.0,anxious,0.0,0.5204650405582387,0.7144113779067993
resnet18,9,45,2.541924238204956,0.0,anxious,0.0,-0.0061351617428841015,0.7691926956176758
resnet18,9,46,2.4902327060699463,0.0,anxious,0.0,-0.41406003146710246,0.7466335296630859
resnet18,9,47,2.439711332321167,0.0,anxious,0.0,-0.8100481184061937,0.7396252751350403
resnet18,9,48,2.4544482231140137,0.0,anxious,0.0,-0.6872633531640177,0.784250020980835
resnet18,9,49,2.6236050128936768,0.0,anxious,0.0,0.662376734622399,0.7340651750564575
resnet18,9,50,2.660451650619507,0.0,anxious,0.0,0.9491361660057821,0.7511833906173706
resnet18,9,51,2.534195899963379,0.0,anxious,0.0,-0.06483752721836891,0.7554801106452942
resnet18,9,52,2.225928783416748,0.0,anxious,0.0,-2.4627271668405317,0.7338755130767822
resnet18,9,53,2.3584797382354736,0.0,anxious,0.0,-1.3992253044347502,0.7389702796936035
resnet18,9,54,2.5199763774871826,0.0,anxious,0.0,-0.13456252550002595,0.7423836588859558
resnet18,9,55,2.4388327598571777,0.0,anxious,0.0,-0.7666477239551284,0.7820587754249573
resnet18,9,56,2.4989871978759766,0.0,anxious,0.0,-0.29093926631275085,0.7180683016777039
resnet18,9,57,2.48003888130188,0.0,anxious,0.0,-0.4383408167830289,0.7321428656578064
resnet18,9,58,2.6173977851867676,0.0,anxious,0.0,0.6490539467578734,0.7407659888267517
resnet18,9,59,2.4436020851135254,0.0,anxious,0.0,-0.7310506522988705,0.7425916194915771
resnet18,9,60,2.489997386932373,0.0,anxious,0.0,-0.35821341996592715,0.7138636708259583
resnet18,9,61,2.468294620513916,0.0,anxious,0.0,-0.5290179828684715,0.7583949565887451
resnet18,9,62,2.4500560760498047,0.0,anxious,0.0,-0.6710519688735195,0.7392573356628418
resnet18,9,63,2.521960735321045,0.0,anxious,0.0,-0.08969271375509633,0.7391484975814819
resnet18,9,64,2.4788260459899902,0.0,anxious,0.0,-0.4372871904647427,0.6949483752250671
resnet18,9,65,2.5897340774536133,0.0,anxious,0.0,0.46402512196363926,0.7543203234672546
resnet18,9,66,2.432994842529297,0.0,anxious,0.0,-0.8120155359989784,0.730249285697937
resnet18,9,67,2.3520147800445557,0.0,anxious,0.0,-1.4529557781732332,0.7381511330604553
resnet18,9,68,2.475982666015625,0.0,anxious,0.0,-0.4396708510444283,0.732505738735199
resnet18,9,69,2.414717435836792,0.0,anxious,0.0,-0.9323666408590284,0.7297998666763306
resnet18,9,70,2.520031452178955,0.0,anxious,0.0,-0.0693882552078284,0.7358741164207458
resnet18,9,71,2.4636311531066895,0.0,anxious,0.0,-0.5302571436617433,0.7193951606750488
resnet18,9,72,2.5119805335998535,0.0,anxious,0.0,-0.13013279129618963,0.7486247420310974
resnet18,9,73,2.5450549125671387,0.0,anxious,0.0,0.14373869203612963,0.7403215169906616
